date,lat,lon,U2M
2020-04,-85.687517993,30.4385949480001,-3.004605531692505
2020-12,-85.687517993,30.4385949480001,-0.7607870101928711
2020-06,-85.687517993,30.4385949480001,-3.1653478145599365
2020-07,-85.687517993,30.4385949480001,-4.100317478179932
2020-03,-85.687517993,30.4385949480001,-2.5272586345672607
2020-02,-85.687517993,30.4385949480001,-1.8220256567001343
2020-01,-85.687517993,30.4385949480001,-0.2433348298072815
2020-08,-85.687517993,30.4385949480001,-4.523294925689697
2020-05,-85.8781928659999,30.2277299350001,-3.4209115505218506
2020-11,-85.8781928659999,30.2277299350001,-1.8159475326538086
2020-10,-85.8781928659999,30.2277299350001,-2.7104806900024414
2020-04,-85.8781928659999,30.2277299350001,-3.004605531692505
2020-12,-85.8781928659999,30.2277299350001,-0.7607870101928711
2020-06,-85.8781928659999,30.2277299350001,-3.1653478145599365
2020-07,-85.8781928659999,30.2277299350001,-4.100317478179932
2020-03,-85.8781928659999,30.2277299350001,-2.5272586345672607
2020-02,-85.8781928659999,30.2277299350001,-1.8220256567001343
2020-01,-85.8781928659999,30.2277299350001,-0.2433348298072815
2020-08,-85.8781928659999,30.2277299350001,-4.523294925689697
2020-05,-85.787733438,30.18802807,-3.4209115505218506
2020-11,-85.787733438,30.18802807,-1.8159475326538086
2020-10,-85.787733438,30.18802807,-2.7104806900024414
2020-04,-85.787733438,30.18802807,-3.004605531692505
2020-12,-85.787733438,30.18802807,-0.7607870101928711
2020-06,-85.787733438,30.18802807,-3.1653478145599365
2020-07,-85.787733438,30.18802807,-4.100317478179932
2020-03,-85.787733438,30.18802807,-2.5272586345672607
2020-02,-85.787733438,30.18802807,-1.8220256567001343
2020-01,-85.787733438,30.18802807,-0.2433348298072815
2020-08,-85.787733438,30.18802807,-4.523294925689697
2020-05,-85.757517547,30.160446429,-3.4209115505218506
2020-11,-85.757517547,30.160446429,-1.8159475326538086
2020-10,-85.757517547,30.160446429,-2.7104806900024414
2020-04,-85.757517547,30.160446429,-3.004605531692505
2020-12,-85.757517547,30.160446429,-0.7607870101928711
2020-06,-85.757517547,30.160446429,-3.1653478145599365
2020-07,-85.757517547,30.160446429,-4.100317478179932
2020-03,-85.757517547,30.160446429,-2.5272586345672607
2020-02,-85.757517547,30.160446429,-1.8220256567001343
2020-01,-85.757517547,30.160446429,-0.2433348298072815
2020-08,-85.757517547,30.160446429,-4.523294925689697
2020-05,-85.180797817,30.9292269860001,-3.4209115505218506
2020-11,-85.180797817,30.9292269860001,-1.8159475326538086
2020-10,-85.180797817,30.9292269860001,-2.7104806900024414
2020-04,-85.180797817,30.9292269860001,-3.004605531692505
2020-12,-85.180797817,30.9292269860001,-0.7607870101928711
2020-06,-85.180797817,30.9292269860001,-3.1653478145599365
2020-07,-85.180797817,30.9292269860001,-4.100317478179932
2020-03,-85.180797817,30.9292269860001,-2.5272586345672607
2020-02,-85.180797817,30.9292269860001,-1.8220256567001343
2020-01,-85.180797817,30.9292269860001,-0.2433348298072815
2020-08,-85.180797817,30.9292269860001,-4.523294925689697
2020-05,-85.3932028789999,30.9568584310001,-3.4209115505218506
2020-11,-85.3932028789999,30.9568584310001,-1.8159475326538086
2020-10,-85.3932028789999,30.9568584310001,-2.7104806900024414
2020-04,-85.3932028789999,30.9568584310001,-3.004605531692505
2020-12,-85.3932028789999,30.9568584310001,-0.7607870101928711
2020-06,-85.3932028789999,30.9568584310001,-3.1653478145599365
2020-07,-85.3932028789999,30.9568584310001,-4.100317478179932
2020-03,-85.3932028789999,30.9568584310001,-2.5272586345672607
2020-02,-85.3932028789999,30.9568584310001,-1.8220256567001343
2020-01,-85.3932028789999,30.9568584310001,-0.2433348298072815
2020-08,-85.3932028789999,30.9568584310001,-4.523294925689697
2020-05,-85.067580721,30.748846057,-3.4209115505218506
2020-11,-85.067580721,30.748846057,-1.8159475326538086
2020-10,-85.067580721,30.748846057,-2.7104806900024414
2020-04,-85.067580721,30.748846057,-3.004605531692505
2020-12,-85.067580721,30.748846057,-0.7607870101928711
2020-06,-85.067580721,30.748846057,-3.1653478145599365
2020-07,-85.067580721,30.748846057,-4.100317478179932
2020-03,-85.067580721,30.748846057,-2.5272586345672607
2020-02,-85.067580721,30.748846057,-1.8220256567001343
2020-01,-85.067580721,30.748846057,-0.2433348298072815
2020-08,-85.067580721,30.748846057,-4.523294925689697
2020-05,-83.7589944329999,30.3233935870001,-3.4209115505218506
2020-11,-83.7589944329999,30.3233935870001,-1.8159475326538086
2020-10,-83.7589944329999,30.3233935870001,-2.7104806900024414
2020-04,-83.7589944329999,30.3233935870001,-3.004605531692505
2020-12,-83.7589944329999,30.3233935870001,-0.7607870101928711
2020-06,-83.7589944329999,30.3233935870001,-3.1653478145599365
2020-07,-83.7589944329999,30.3233935870001,-4.100317478179932
2020-03,-83.7589944329999,30.3233935870001,-2.5272586345672607
2020-02,-83.7589944329999,30.3233935870001,-1.8220256567001343
2020-01,-83.7589944329999,30.3233935870001,-0.2433348298072815
2020-08,-83.7589944329999,30.3233935870001,-4.523294925689697
2020-05,-83.8429575169999,30.4954950280001,-3.4209115505218506
2020-11,-83.8429575169999,30.4954950280001,-1.8159475326538086
2020-10,-83.8429575169999,30.4954950280001,-2.7104806900024414
2020-04,-83.8429575169999,30.4954950280001,-3.004605531692505
2020-12,-83.8429575169999,30.4954950280001,-0.7607870101928711
2020-06,-83.8429575169999,30.4954950280001,-3.1653478145599365
2020-07,-83.8429575169999,30.4954950280001,-4.100317478179932
2020-03,-83.8429575169999,30.4954950280001,-2.5272586345672607
